"Dealer Name","Address","City","State","Pincode","Phone 1","Phone 2","Mobile 1","Mobile 2","Email 1","Email 2","Email 3"
"Khanna Hyundai","B-18, C, Site -1, Panki Industrail Area, Panki - Kanpur, Panki, Kanpur, Uttar Pradesh - 208020","Kanpur","Uttar Pradesh","208020","","","8948222234","8948222282","care@khannahyundai.com","",""
"Khanna Hyundai","7/ 109-B, Swaroop Nagar/ PANKI INDUSTRIAL AREA, Swaroop Nager, Kanpur, Uttar Pradesh - 208002","Kanpur","Uttar Pradesh","208002","5122557651","","9918801075","9918801100","care@khannahyundai.com","",""
"Swami Hyundai","Arazi No. 97, Mauja - Rooma, Kanpur Nagar, Kanpur, Uttar Pradesh - 208007","Kanpur","Uttar Pradesh","208007","","","7080210545","7518902684","hyundaiswamicars@gmail.com","",""
"Tirupati Hyundai","127/326 B, Block U, Nirala Nagar, Kanpur, Kanpur, Uttar Pradesh - 208001","Kanpur","Uttar Pradesh","208001","05122600093","","9415051985","9956717171","tslhyundai@rediffmail.com","tslhyundai1@gmail.com",""
"Tirupati Hyundai","84/105 G.T.Road ,kanpur, G.T.Road, Kanpur, Uttar Pradesh - 208003","Kanpur","Uttar Pradesh","208003","5126543971","","9044043971","8188043972","tslhyundai1@gmail.com","",""
"A K C Hyundai","Near LRP Crossing, Bharich Road, Lakhimpur Kheri, Bharich Nager, Lakhimpur Kheri, Uttar Pradesh - 242001","Lakhimpur Kheri","Uttar Pradesh","242001","","","9235258560","9235632632","management@akcworld.co.in","",""
"Natraj Hyundai","Opp. Officers Hostal, jhansi Road,, Jhanshi Road, Lalitpur, Uttar Pradesh - 284403","Lalitpur","Uttar Pradesh","284403","","","7376520044","9415113515","natrajmobiles@gmail.com","",""
"Beeaar Hyundai","B-943, Sec-A, Mahanagar, Lucknow, Uttar Pradesh, Mahanagar, Lucknow, Uttar Pradesh - 226006","Lucknow","Uttar Pradesh","226006","5224150831","","8000227762","","ccm.mhn@beeaar.com","",""
"Beeaar Hyundai","9, Shah Najaf Road / Mahahanagar Road, ShahNajaf, Lucknow, Uttar Pradesh, ShahNajaf, Lucknow, Uttar Pradesh - 226001","Lucknow","Uttar Pradesh","226001","5224152222","","8000227745","","ccm.shn@beeaar.com","",""
"JSV Hyundai","VIN Palace Ring Road near  Tedhi Pulia, Vikas nagar, Lucknow., Vikas Nagar, Lucknow, Uttar Pradesh - 226020","Lucknow","Uttar Pradesh","226020","","","7897770012","9040000000","ringroad@jsvhyundai.com","",""
"JSV Hyundai","CP-10, Vijyant Khand, Gomti Nagar, RING ROAD, VIN PALACE, Gomti Nagar, Lucknow, Uttar Pradesh - 226016","Lucknow","Uttar Pradesh","226016","5226007000","","9044038102","7897770012","jsvhyundai@gmail.com","",""
"PR Hyundai","439/6 KA (I & II), Peer Bukhara, Opp. Kalicharan Inter College, Hardoi Road, Hardoi Road, Lucknow, Uttar Pradesh - 226003","Lucknow","Uttar Pradesh","226003","","","9415105297","","harshitbajaj1510@gmail.com","",""
"SAS Hyundai","Khasra No. 782 & 783 / 1138, Arjunganj Sultanpur Road, Sultanpur Road, Lucknow, Uttar Pradesh - 226002","Lucknow","Uttar Pradesh","226002","05224091111","","9919800473","","gunjitkalra@sashyundai.com","ccm@sashyundai.com",""
"SAS Hyundai","Plot No.: 14 & 15, VIP Road, Telibagh, Raibareli Road, Telibagh, Lucknow, Uttar Pradesh - 226025","Lucknow","Uttar Pradesh","226025","5224091111","","9919800452","","gunjitkalra@sashyundai.com","ccm@sashyundai.com",""
"SAS Hyundai","11 , Station Road ( Crystal Plaza ) Lucknow. Near Sunil Auto Sale / Kanpur Road, Station Rd., Lucknow, Uttar Pradesh - 226020","Lucknow","Uttar Pradesh","226020","5223990210","5224091111","9919800453","9919800453","gunjitkalra@sashyundai.com","ccm@sashyundai.com",""
"SAS Hyundai","H-Promise, Bagh no. 2, Near Amausi Airport, Kanpur - Lucknow Rd, Sindhunagar,, Sindhunagar, Lucknow, Uttar Pradesh - 226023","Lucknow","Uttar Pradesh","226023","5223990208","5223990210","9919800458","","hpromise@sashyundai.com","ccm@sashyundai.com",""
"Natraj Hyundai","Opp Galla Mandi Mohoba, Galla Mandi, Mahoba, Uttar Pradesh - 210427","Mahoba","Uttar Pradesh","210427","","","9005967727","9415113515","natrajmobiles@gmail.com","",""
"Rajendra Hyundai","Near Akansha Global Academy, Bhogaon Mainpuri Road,, Radha Raman Rd., Mainpuri, Uttar Pradesh - 205001","Mainpuri","Uttar Pradesh","205001","","","8392927016","","rawplhyundai@gmail.com","",""
"Shiel Hyundai","83, Village - Navada, near sant Francis School, Navada, Mathura, Uttar Pradesh - 281002","Mathura","Uttar Pradesh","281002","5652430139","","9045600014","9897700007","ansarhyundai@gmail.com","",""
"Das Hyundai","Das Building, Abu Lane, Meerut Cantt., Abu Lane, Meerut, Uttar Pradesh - 250003","Meerut","Uttar Pradesh","250003","121266035","","9580683462","9897100000","managersales@dashyundai.com","",""
"Fortune Hyundai","Khasra No - 370/2, Village Kunda, Partapur, Dehi Road Meerut, Delhi Rd., Meerut, Uttar Pradesh - 250002","Meerut","Uttar Pradesh","250002","1213012001","","8194000830","","sales.mrt@fortunehyundai.com","",""
"Samudra Hyundai","37, Garh Road, Garh Rd., Meerut, Uttar Pradesh - 250002","Meerut","Uttar Pradesh","250002","1214006000","","7055300717","7055300703","customercare@samudrahyundai.com","",""
"Arjun Vasu Hyundai","5 th K.M Delhi Road Moradabad, Delhi Rd., Moradabad, Uttar Pradesh - 244001","Moradabad","Uttar Pradesh","244001","5916456020","","9917486333","9837946333","vinaymohan2006@rediffmail.com","",""
"Shree Sanmati Hyundai","3 Km, Meerut Road, Meerut Rd., Muzaffarnagar, Uttar Pradesh - 251003","Muzaffarnagar","Uttar Pradesh","251003","","","9837047007","9837047007","sanmati.hyundai@gmail.com","",""
"Capital Hyundai","H - 5, Sector - 63 Noida, Sec- 63 Noida, Noida, Uttar Pradesh - 201301","Noida","Uttar Pradesh","201301","1204679999","","9999489444","","gm.sales@capitalhyundai.co.in","",""
"Dream Hyundai","C-27, Sector-3, Near Rajnigandha Chowk, Noida, Distt. Gautam Budh Nagar, Gautam Budh Nagar, Noida, Uttar Pradesh - 110058","Noida","Uttar Pradesh","110058","","","7042493322","","Salesmanager.noida@dreamhyundai.in","",""
"Karma Hyundai","C-12/2, Sector 85, Noida, Gautam Budh Nagar, Uttar Pradesh, Gautam Budh Nagar, Noida, Uttar Pradesh - 201305","Noida","Uttar Pradesh","201305","","","9810231282","","Neeraj@karmahyundai.com","imran@karmahyundai.com",""
"Nimbus Hyundai","A - 109, Sector 5, Noida, Sec-5 Noida, Noida, Uttar Pradesh - 201301","Noida","Uttar Pradesh","201301","1204605200","","9540200200","","dewans@nimbushyunai.com","",""
"Natraj Hyundai","Zila Parishad, Infront of PWD office, Jail Road, Jail Rd., Orai, Uttar Pradesh - 285001","Orai","Uttar Pradesh","285001","","","8175815700","9415113515","natrajmobiles@gmail.com","",""
"Arjun Vasu Hyundai","7KM Stone, Bareily Road, Near Sahjad Nagar, Police Station Rampur, Shahjad Nager, Rampur, Uttar Pradesh - 244922","Rampur","Uttar Pradesh","244922","","","9917486333","9837003443","vinaymohan2006@rediffmail.com","",""
"Sonebhadra Hyundai","Murdhwa, Renukoot, Murdhwa, Renukoot, Uttar Pradesh - 231217","Renukoot","Uttar Pradesh","231217","5446257513","","9792201402","9415231902","sonebhadrahyundai@gmail.com","",""
"Aradhana Hyundai","Gram Sadak, Dudhli, Dehradun Road, Dudhli, Saharanpur, Uttar Pradesh - 247001","Saharanpur","Uttar Pradesh","247001","1322664474","","9412052235","","aradhanaautomobilespvtltd@gmail.com","",""
"M R Hyundai","28/1/4, Industrial Area, Site-4, Behind Hotel Country Inn, Opp. Paras Dairy, Sahibabad, Opp. Paras Dairy, Sahibabad, Uttar Pradesh - 201010","Sahibabad","Uttar Pradesh","201010","","","9312821182","","mrhyundai3230@gmail.com","",""
"A K C Hyundai","1st Mile stone, Bareilly Road, Bareilly Rd., Shahjahanpur, Uttar Pradesh - 242001","Shahjahanpur","Uttar Pradesh","242001","58424240444","","9235632639","9235632632","akcworld@akcworld.co.in","",""
"Sanmati Hyundai","2KM km milestone muzaffarnagar road shami., muzaffarnagar, Shamli, Uttar Pradesh - 247776","Shamli","Uttar Pradesh","247776","","","9917000190","","sanmati.hyundai@gmail.com","",""
"Beeaar Hyundai","Jamayatpur, Jamayatpur-Lucknow Road, Opp. Brahmadeep Hotel, Sitapur, Uttar Pradesh - 261001","Sitapur","Uttar Pradesh","261001","","","7878749468","","sm.sitapur@beeaar.com","",""
"SAS Hyundai","Jail Road, Gorabarik, Amhat, Sultanpur, Uttar Pradesh, Sultanpur, Sultanpur, Uttar Pradesh - 228001","Sultanpur","Uttar Pradesh","228001","5224091111","","9919800561","","gunjitkalra@sashyundai.com","Sassultanpur@gmail.com",""
"Khanna Hyundai","76/1, Priyadarshani Nagar, Unnao,, Priyadarshani Nager, Unnao, Uttar Pradesh - 209801","Unnao","Uttar Pradesh","209801","","","9918801004","9918811111","care@khannahyundai.com","",""
"Aditya Narain Hyundai","N1/69, Nagwa, Near Petrol Pump, Lanka, Nagwa, Varanasi, Uttar Pradesh - 221005","Varanasi","Uttar Pradesh","221005","5422368689","","7052834000","7860027055","sales@adityahyundai.co.in","sdgm@adityahyundai.co.in",""
"Krishna Hyundai","97-98, Laharatra, Madhvadih Road, Shivadaspur, Shivadaspur, Varanasi, Uttar Pradesh - 221002","Varanasi","Uttar Pradesh","221002","5423255845","5423255846","9919100862","9839140382","krishna.hyundai@yahoo.com","",""
"Sachin Hyundai","Lower Mall Road, Karnatka Kholla, Karnatka Kholla, Almorah, Uttarakhand - 263601","Almorah","Uttarakhand","263601","","","7535020079","9837046339","sachinhyundaisalesbly@gmail.com","",""
"Dpm Hyundai","Rawat Complex, Rishikesh Road, Rishikesh Rd., Chamba, Uttarakhand - 249001","Chamba","Uttarakhand","249001","1352533000","","9917080002","","dpmhyundai.gm@gmail.com","",""
"Bindal Hyundai","1.5 km, Tanakpur Road, Tanakpur Rd, Champawat, Uttarakhand - 262523","Champawat","Uttarakhand","262523","","","8958162000","9837003443","bindalhyundai@gmail.com","",""
"B M Hyundai","100-A Rajpur Road Opp. GMVN., Rajpur Road (Sales), Dehradun, Uttarakhand - 248001","Dehradun","Uttarakhand","248001","1352745100","","9837009596","","dir1@bmautosales.in","",""
"B M Hyundai","Subhash Nagar, Mohobbeywala, Saharanpur Road, Dehradun - Uttarakhand, Subhash Nager, Dehradun, Uttarakhand - 248001","Dehradun","Uttarakhand","248001","1352646800","","9837009596","7830611111","sales@bmautosales.in","",""
"DPM Hyundai","DDPM tower, Haridwar Bye Pass Road, Ajabpur Khurd, Haridwar bye pass rd, Dehradun, Uttarakhand - 248001","Dehradun","Uttarakhand","248001","1352533000","","9634001821","9634001781","dpmhyundai.gm@gmail.com","",""
"DPM Hyundai","Khasra No. 1184 Mauza Gari Pragana Central Doon Dist. Dehradun, Near Synergy Hospital & ONGC Chakrata Road, Ballupur, Ballupur, Dehradun, Uttarakhand - 248001","Dehradun","Uttarakhand","248001","","","9897270000","","Dpmhyundai.ballupur@gmail.com","",""
"Sachin Hyundai","3.5 km milestone, Rampur Road, Opp. Katha Factory, Rampur Rd, Haldwani, Uttarakhand - 263139","Haldwani","Uttarakhand","263139","5946235890","","9069143062","9837046339","krishnasachinhyundai@gmail.com","",""
"DPM Hyundai","DPM Hyundai, NH 58, 9 KM Haridwar-Delhi Highway, RanipurJhal, Bahadrabad, Bahadrabad, Haridwar, Uttarakhand - 249407","Haridwar","Uttarakhand","249407","","","9760093041","","suriharish@hotmail.com","dpmhyundaiharidwar@gmail.com",""
"B M Hyundai","Near Hanuman Mandir, Asan Bagh,, Herbertpur, Herbertpur, Uttarakhand - 248142","Herbertpur","Uttarakhand","248142","1360258100","","8650323555","","bmhyundaiservicev@gmail.com","",""
"Bindal Hyundai","Near Chaiti Churaha, Bazpur Road, Kashipur - U.S. Nagar, Bazpur Rd, Kashipur, Uttarakhand - 244713","Kashipur","Uttarakhand","244713","","","9012862000","9837003443","bindalhyundai@gmail.com","",""
"Bindal Hyundai","Opp. Tharu Vikas Bhawan Sitarganj Road, Sitarganj, Khatima, Uttarakhand - 262308","Khatima","Uttarakhand","262308","","","8474962000","9837003443","bindalhyundai@gmail.com","",""
"Uttarakhand Hyundai","Branch Sales - Shubbu Nagar, Devi Road, Shubbu Nager, Kotdwar, Uttarakhand - 246149","Kotdwar","Uttarakhand","246149","","","9557590111","","sales@ukhyundai.in","",""
"Uttarakhand Hyundai","Manglore Road, Village Makhiyali Dunti, Makhiyali Dunti, Roorkee, Uttarakhand - 247667","Roorkee","Uttarakhand","247667","1332222809","","9557590111","","sales@ukhyundai.in","",""
"Bindal Hyundai","Kichha Bye pass road, Kichha, Rudrapur, Uttarakhand - 263153","Rudrapur","Uttarakhand","263153","","","9917262000","9012923000","bindalhyundai@gmail.com","",""
"Dpm Hyundai","Badrinath road, Vill. Ufalda, Ufalda, Srinagar (UK), Uttarakhand - 246174","Srinagar (UK)","Uttarakhand","246174","","","9634001802","9917080002","dpmhyundai.gm@gmail.com","",""
"Rudra Hyundai","223, G.T Road East, Ushagram,, Ushagram, Asansol, West Bengal - 713303","Asansol","West Bengal","713303","3412274121","3412274988","8348691789","3412274988","rudra_hyundai@hotmail.com","",""
"Rudra Hyundai","Keshiakol, Opposite Aircel Tower, Near Kushum Cinema Hall,, Bankura, Bankura, West Bengal - 722155","Bankura","West Bengal","722155","","","8348691826","","rudra_hyundaibnk@hotmail.com","",""
"Rajgarhia Hyundai","Gitanjali pally, Nopara, Checkpost, Holding No. 1742/1, Nopara, Barasat, West Bengal - 700125","Barasat","West Bengal","700125","","","7603093006","","ccmsales@rajgarhia.in","",""
"Austin Hyundai","Jogi Badtala, Khasmallik, PO- Dakshin Gobindapur, PS - Baruipur, Dist - South 24 parganas PIN- 700145, Jogi Badtala, Baruipur, West Bengal - 700144","Baruipur","West Bengal","700144","","","8420004396","","rsobaruipur@austingroup.in","",""
"Rudra Hyundai","Kashipur BUS STAND, NEAR BOLPUR BYPASS MORE,, Bolpur, Bolpur, West Bengal - 731204","Bolpur","West Bengal","731204","","","8348697928","","rudra_hmilbolpur@hotmail.com","",""
"Rudra Hyundai","NH-2, Opposite Krishna Cold Storage,, Burdwan, Burdwan, West Bengal - 713102","Burdwan","West Bengal","713102","3412274121","","8348691838","","rudrahyundai_burdwan@hotmail.com","",""
"Bengal Hyundai","Hooghly cold storage complex, Station Road, Chisnsurah, Dist.: Hooghly, West Bengal, 712102, Hooghly Cold Storage, Chinsurah, West Bengal - 712105","Chinsurah","West Bengal","712105","","","9163063444","","chinsurah@jjauto.org","",""
"Durga Hyundai","Chakchaka More, NH-31, PO Distt Coochbehar, PIN – 736156, Chakchaka More, Cooch Behar, West Bengal - 734001","Cooch Behar","West Bengal","734001","3582258526","","9732078622","9832076656","durgacob@gmail.com","",""
"Rudra Hyundai","Bamunara, L&T More, NH-2, Opposite EPIP Plot,, Durgapur, Durgapur, West Bengal - 713303","Durgapur","West Bengal","713303","","","8348691827","","rudra_hyundaidgp@hotmail.com","",""
"Bengal Hyundai","Churipara, Near Guma Chowrastha, Jessore Road, Guma 24, Parganas (N), Guma Chowrastha, Guma, West Bengal - 743704","Guma","West Bengal","743704","","","9163066111","","gumasales@jjauto.org","",""
"RDB Hyundai","Millennium Tower, Holding No. 359, Durga Chak, Haldia, Purb Medinipur, PIN – 721602, Durga Chawk, Haldia, West Bengal - 721602","Haldia","West Bengal","721602","3224274074","3224274075","9230001414","9230104001","gm.rdbhyundai@gmail.com","",""
"Bengal Hyundai","103/23, Foreshore Road, Howrah - 711102, Foreshore road, Howrah, Howrah, West Bengal - 711102","Howrah","West Bengal","711102","3365355322","","9163577444","","howrah@jjauto.org","",""
"Toplink Hyundai","NH-6, NIBRA HAROON MARKET, HOWRAH, National Highway 6, Howrah, West Bengal - 711409","Howrah","West Bengal","711409","","","9999999999","","pulak@singhania.co","",""
"Keshav Hyundai","Rupnarayanpur NH-6, Kharagpur, Midnapur - 721301, NH 6 Rupnarayanpur, Kharagpur, West Bengal - 721301","Kharagpur","West Bengal","721301","3222291600","","9434765600","","keshavmotor@gmail.com","",""
"Mukesh Hyundai","Paramananda Bhavan, Lichubagan, North 24 Parganas, Khardah, Kolkata, Khardaha, West Bengal - 700016","Khardaha","West Bengal","700016","3339875500","","9830050890","","sukanta@karini.in","",""
"Austin Hyundai","10B, Block P, Ward No 110, Borough XI, Eastern Metropolitan Bypass, Patuli, Baishnabghata Patuli Twp, Patuli, Kolkata, , Patuli, Kolkata, West Bengal - 700094","Kolkata","West Bengal","700094","3340654066","","8420004352","","austinhyundai@gmail.com","",""
"Bengal Hyundai","Plot No. IID/14, Action Area - IID, Major Arterial Road, New Town, Rajarhat, Rajarhat, Kolkata, West Bengal - 700156","Kolkata","West Bengal","700156","03366466646","","7603092772","","newtown@bengalhyundai.in","",""
"Bengal Hyundai","OM ENCLAVE , 59/2, B.T. Road, Near Paikpara, Kolkata – 700002, BT Road,Near Chiria More, Kolkata, West Bengal - 700002","Kolkata","West Bengal","700002","3325469449","","9903300403","","smbtroad@jjauto.org","",""
"Bengal Hyundai","25 B, Park Street, Kolkata - 700016, Park Street, Kolkata, West Bengal - 700016","Kolkata","West Bengal","700016","3322299042","3322299043","9830268700","","agmparkstreet@jjauto.org","",""
"Gajraj Hyundai","2A, Adventz Infinity, Plot No.5, Block BN, Salt Lake, Sector V, Salt Lake,, Kolkata, West Bengal - 700091","Kolkata","West Bengal","700091","","","9830001122","","sales@gajrajhyundai.com","",""
"Mohan Hyundai","DN 18, Salt Lake City, Sec – V, College More Kolkata – 700091, Sector 5, Salt lake, Kolkata, West Bengal - 700091","Kolkata","West Bengal","700091","3340153333","","9007039025","9007039062","saltlake@mohanmotors.com","",""
"Mohan Hyundai","242/1A, Acharya Prafulla Chandra Road, APC Road, Kolkata, West Bengal - 700004","Kolkata","West Bengal","700004","3340223333","","","","kolkata@mohanmotors.com","",""
"Mukesh Hyundai","FROSTEES HOUSE PP 101, NAZRUL ISLAM AVENUE, KRISHNA PUR, VIP ROAD (Near Baguiati) Kolkata - 700059, Baguihati, Kolkata, West Bengal - 700059","Kolkata","West Bengal","700059","3339875500","","9874649000","9051616292","mukeshkolkata@karini.in","",""
"Mukesh Hyundai","44, Hazra Road, Kolkata, Hazra Road, Kolkata, West Bengal - 700019","Kolkata","West Bengal","700019","3339875500","","9270090099","7603072775","bh.mukeshsouth@karini.in","",""
"Saini Hyundai","199,Block ""J"",New Alipur,Kolkata - 700053, New Alipore, Kolkata, West Bengal - 700053","Kolkata","West Bengal","700053","3324009612","","9163335696","","sr.gmnewalipore@sainigroup.net","",""
"Saini Hyundai","Khariberia, Diamond Harbour Road, NH 17, South 24 Pgs, Bishnupur, Joka, Kolkata, West Bengal - 743503","Kolkata","West Bengal","743503","","","8420188032","8584059089","sainihyundai_khariberia@yahoo.com","",""
"Saini Hyundai","5, J.B.S.Halden Avenue, Silver Spring,E.M. Byepass,, EM Bypass, Kolkata, West Bengal - 700105","Kolkata","West Bengal","700105","","","8420188041","","springhyundai@yahoo.co.in","",""
"Saini Hyundai","130, NSC Bose Road, Ranikuthi, Tollygunge, Ranikuthi, Tollygunge, Kolkata, West Bengal - 700040","Kolkata","West Bengal","700040","","","7595067558","","sainihyundai@yahoo.co.in","",""
"Ankit Hyundai","NH-34, Palpara, Bhatjanla, Krishna nagar, Nadia, Bhatjanla, Krishnanagar, West Bengal - 741102","Krishnanagar","West Bengal","741102","","","9475005588","","Atanuhalder@ankithyundai.com","arnabmitra@ankithyundai.com",""
"Saini Hyundai","B-3/29, Budge Budge Trunk Road, Rampur, Gobindpur, Maheshtala, Rampur, Mahestala, West Bengal - 700141","Mahestala","West Bengal","700141","","","8420002162","9830750787","sainihyundai_maheshtala@yahoo.com","",""
"S N Hyundai","Narayanpur Dhumadighi, P.O. - Malda, Narayanpur, Malda, West Bengal - 732142","Malda","West Bengal","732142","","","7063586010","","snhyundai@gmail.com","snmotors06@gmail.com",""
"Rudra Hyundai","Smritikana Apartment Ground Floor Long Road North Lake Road, NEAR- SCIENCE MUSEUM, Purulia, Purulia, West Bengal - 723101","Purulia","West Bengal","723101","","","8348691794","","rudrahyundai_purulia@hotmail.com","",""
