"Dealer Name","Address","City","State","Pincode","Contact","Email"
"CNS MOTORS PRIVATE LIMITED","328/2, CIVIL LINES II,, OPP EXHIBITION GROUND, BIJNOR, UTTAR PRADESH","Bijnor","Uttar Pradesh","246701","01342-260572/573","cnsmotors@hotmail.com"
"S J S MOTORS","BARUT ROAD, NEAR KARBALA,, BUDHANA CITY, MUZAFFARNAGAR, UTTAR PRADESH - 250 103.","Budhana","Uttar Pradesh","251001","","sjsmotors2004@rediffmail.com"
"R. A.  MOTORS PVT. LTD.","CHANDAUSI MORADABAD ROAD,, NEAR RELIANCE PETROL PUMP,","Chandausi","Uttar Pradesh","","9639009626","manojkumarbareilly@gmail.com"
"SAHU MOTORS LLP","AMAAN BEDI PULIYA,  ALLAHABAD ROAD,, TALUKA - KARWI","Chitrakoot Dham (karwi)","Uttar Pradesh","210205","7705000906","dwidei.gyaneshranjan@gmail.com"
"S J S MOTORS","N.H.58,ROORKEE ROAD,, DAURALA,DISTT. MEERUT","Daurala","Uttar Pradesh","250110","8057847777","sjsmotors2004@rediffmail.com"
"M B WHEELERS LIMITED","BARHAJ,DEORIA,","Deubari","Uttar Pradesh","274001","",""
"CNS MOTORS PRIVATE LIMITED","KALAGARH ROAD STATE HIGHWAY, 74 DHAMPUR,, OPP. SWARAJ TRACTOR AGENCY, DHAMPUR, BIJNOR DISTRICT","Dhampur","Uttar Pradesh","246701","7055501020","dhamplur.cnsmotors@gmail.com"
"R. A.  MOTORS PVT. LTD.","KASGANJ ROAD, AGRA BAREILLY HIGHWAY","Etah","Uttar Pradesh","207001","05742-233997","ramotors@gmail.com"
"ASHOK AUTO SALES LTD.","PLOT NO 75, ETAWAH KANPUR ROAD, PILKHAR NATIONAL HIGHWAY NO 2,","Etawah","Uttar Pradesh","206001","9897599204 / 9897599225","info@ashokautosales.com"
"VICTOR SUPPLIERS PVT LTD","PLOT NO. 81, BHEEKHAPUR,, LUCKNOW GORAKHPUR HIGHWAY, FAIZABAD","Faizabad","Uttar Pradesh","224122","7704073777","vspltata@hotmail.com"
"KAILASH MOTORS","KHASRA NO 111& 112, G.T.ROAD,, AUTO CENTRE, MAKRAND NAGAR, VILLAGE, KUTLUPUR","Farrukhabad","Uttar Pradesh","209726","8953247204","kmkannauj@gmail.com"
"KAILASH MOTORS","SHYAM NAGAR,, AALOO MANDI ROAD,","Farrukhabad-cum-fatehgarh","Uttar Pradesh","","",""
"VISHAL AUTOMOVERS PVT. LTD.","GOPAL NAGAR,NEAR SHANIDEV TEMPLE,, FATEHPUR","Fatehpur","Uttar Pradesh","212601","09415132075","vishal.tata@rediffmail.com"
"KAILASH MOTORS","NR. DELHI DARBAR,, FATEHPUR,","Fatehpur","Uttar Pradesh","212601","",""
"ASHOK AUTO SALES LTD.","KHASRA NO. 249, RASHIDPUR KANAITA, DABRIA,, N H - 2, CITY - FIROZABAD","Firozabad","Uttar Pradesh","283204","",""
"VISHAL AUTOMOVERS PVT. LTD.","PLOT NO. 400, KUSHMANDA NAGAR HAMIRPUR ROAD","Ghatampur","Uttar Pradesh","209217","",""
"ASHOK AUTO VENTURES LLP-1007360","KHASRA NO. 113, MEERUT ROAD,, OPPOSITE AXON HONDA,","Ghaziabad","Uttar Pradesh","201003","8392903759","ashok.ojha@ashoksales.com"
"ASHOK AUTO VENTURES LLP-1007360","B - 2, NH - 24,, UDYOG KUNJ INDUSTRIAL AREAS","Ghaziabad","Uttar Pradesh","201009","9897599254","bbansal.ag-oc.com"
"M/S. PUNEET AUTOMOBILES","REJDEPUR DEHATI,RAUJA,, MAU ROAD, GHAZIPUR,","Ghazipur","Uttar Pradesh","233001","99197903505/0542-23338336","puneet.auto@gmail.com"
"VICTOR SUPPLIERS PVT LTD","PATERGANJ, MGS FORD,, LUCKNOW HIGHWAY, GONDA","Gonda","Uttar Pradesh","271001","998482577","vsplservices@gmail.com"
"PRAYAG UDYOG PRIVATE LIMITED","OPP. MISHRAULLIA POLICE CHOWKIE ,, MARUTI CHAURAHA ,BAHRAICH ROAD","Gonda","Uttar Pradesh","271001","",""
"M B WHEELERS LIMITED","VILL SISWA CHANKAPUR,P O JAGDISHPUR, NH 28 GORAKHPUR KASIA SECTION","Gorakhpur","Uttar Pradesh","273002","18001200256","anish.modi@ho.mbmail.net"
"MOTOR & GENERAL SALES LTD.","M.P BUILDING, ZILLA PARISHAD ROAD","Gorakhpur","Uttar Pradesh","273001","09839011295 / 09415111294",""
"M B WHEELERS LIMITED","MAHARAJGANJ ROAD,, GORAKHPUR,","Gorakhpur","Uttar Pradesh","273301","9936798726",""
"A & A AUTOMOBILES PVT LTD","C-22 SITE C, UPSIDC INDUSTRIAL AREA,, SURAJPUR,","Greater Noida","Uttar Pradesh","201306","9810020295","accounts@aaautomobiles.com"
"SAHU MOTORS LLP","KANPUR ROAD, NEAR RANI LAXMI BHAI CHAURAHA, HAMIRPUR","Hamirpur","Uttar Pradesh","210301","9532934931",""
"MGS AUTO FAB PRIVATE LIMITED","C/O  KUNAL TYRES,, CIRCULAR ROAD, HARDOI,","Hardoi","Uttar Pradesh","241001","9554959117",""
"ASHOK AUTO SALES LTD.","ALIGARH ROAD, NEAR PETROL PUMP,, SIKARA RAO,","Hathras","Uttar Pradesh","","",""
"ASHOK AUTO SALES LTD.","ALIGARH ROAD,, NR.OM CELEBRATIONS,","Iglas","Uttar Pradesh","202124","",""
"R. A.  MOTORS PVT. LTD.","JALESWAR BYE PASS ROAD,, HP ANANYA FILLING STATION,","Jalesar(dehat)","Uttar Pradesh","","8273144175","ramotors@gmail.com"
"R L AUTOMOBILES PVT LTD","ARRAJI NO. 779, MEHARUPUR, ZAFRABAD,, NEAR ZAFRABAD RAILWAY CROSSING, JAUNPUR VARANASI HIGHWAY, SADAR","Jaunpur","Uttar Pradesh","222180","999199997149","pawan@rlmasala.co.in"
"GRS MOTORS PVT LTD","NEAR MARUTI NANDAN SCHOOL, JHANSI SHIVPURI HIGHWAY","Jhansi","Uttar Pradesh","284003","0510-2911262","ashutosh_raj2006@yahoo.co.in"
"SAHU MOTORS LLP","NH-86, KANPUR SAGAR ROAD,, IN FRONT OF GANESH GRANITE","Kabrai","Uttar Pradesh","210427","05281-246671","sandeep_sahu@yahoo.co.in"
"SHUNTY BUNTY AUTOMOBILES PVT LTD","FAZALGANJ, 123/377","Kanpur","Uttar Pradesh","208012","0512-2241660","sbmpl@rediffmail.com"
"VISHAL AUTOMOVERS PVT. LTD.","84 / 35, ADJACENT TO J. K. JUTE MILLS, FAZALGANJ, KALPI ROAD","Kanpur","Uttar Pradesh","","0512-2242546","vishal.tata@rediffmail.com"
"KAILASH MOTORS","84/105, G.T. ROAD,, KANPUR","Kanpur","Uttar Pradesh","208003","9005092525","kailashmotors@rediffmail.com"
"EXCEL VEHICLES","AARAZI NO. 685, CHAKARPUR MANDI SACHENDI KANPUR,, N H 2, CHAKARPUR MANDI","Kanpur","Uttar Pradesh","208001","7054111240","gmsales@excelvehicles.org"
"S J S MOTORS","NEAR BUS STAND, MAIN ROAD,, OPP. T V S SHOWROOM","Khatauli","Uttar Pradesh","251001","9917180022",""
"ASHOK AUTO SALES LTD.","FATEHPUR  SIKRI  ROAD,, KIRAWALI BYE PASS,KIRAWALI ROAD,","Kiraoali","Uttar Pradesh","283122","",""
"UNIQUE AUTOSALES PVT LTD","SHANTI MARKET, OPP. CINEMA HALL,, ALLAHABAD LUCKNOW HIGHWAY,","Kunda","Uttar Pradesh","229406","",""
"M/S. SINGHAL MOTORS","CITY - LALGANJ,, DIST - RAEBARELI","Lalganj","Uttar Pradesh","230131","",""
"GRS MOTORS PVT LTD","JHANSI ROAD,BEHIND ST. MARY SCHOOL,, NEAR RELIANCE PETROL PUMP, LALITPUR","Lalitpur","Uttar Pradesh","284403","",""
"SWIFT TRUCKS LLP","KHASRA NO. 1247/1248, MOHANLALGANJ, MAU,, RAEBAREILLY ROAD,","Lucknow","Uttar Pradesh","226301","7788012345","ACCOUNTS@LUCKNOWDIESELS.COM"
"MGS AUTO FAB PRIVATE LIMITED","C-52, C-52A, C-53, C-53A, SHANKARPURWA, KHURRAM  NAGAR, RING ROAD, SITPUR-FAIZABAD","Lucknow","Uttar Pradesh","226002","0522-6451462","divas1903@gmail.com"
"MOTORFAB SALES LIMITED","PLOT NO. 926, 931, 934, 937, GRAM - BANTHARA SIKANDERPUR, PARGANA – BIJNOR, OPP-BANTHARA POLICE STATION, KANPUR ROAD, LUCKN","Lucknow","Uttar Pradesh","227101","0522-2721458","mgslko@rediffmail.com"
"MOTORFAB SALES LIMITED","GRAM KANTA,, FAIZABAD ROAD,CHINHAT","Lucknow","Uttar Pradesh","227105","9415013581","motorfab@gmail.com"
"MGS AUTO FAB PRIVATE LIMITED","BAZAAR MADHYA, SULTANPUR ROAD, ADJ. IOCL PETROL PUMP","Lucknow","Uttar Pradesh","226001","",""
"SAHU MOTORS LLP","CHARKHARI BYPASS ROAD,, IN FRONT OF TVS SHOWROOM,","Mahoba","Uttar Pradesh","210427","7705000825","tellcallersahumotors@gmail.com"
"ASHOK AUTO SALES LTD.","STATION  ROAD,","Mainpuri","Uttar Pradesh","205001","9897599204 / 9897599225",""
"COMMERCIAL AUTO SALES P.  LTD","SIRATHU ROAD,","Manjhanpur","Uttar Pradesh","212207","",""
"ASHOK AUTO SALES LTD.","BAAD,POST BAAD, NATIONAL HIGHWAY NO 2","Mathura","Uttar Pradesh","281006","9897599204 / 9897599225","baldevsingh953@gmail.com"
"M/S. SINGHAL MOTORS","BAKAWAL,GHAZIPUR ROAD,, N H 29, DUMRAW, MAU","Mau","Uttar Pradesh","275101","9838076731","singhalmotors_azamgarh@rediffmail.com"
"S J S MOTORS","TRANSFORMERS RITHANI DELHI ROAD","Meerut","Uttar Pradesh","250001","9927992696","sjsmotors@gmail.com"
"S J S MOTORS","OPP. AS INTER COLLEGE,, MEERUT ROAD,","Meerut","Uttar Pradesh","250401","",""
"M B WHEELERS LIMITED","PASCHIM TOLA BYE PASS,","Mehdawal","Uttar Pradesh","272171","",""
"DIAMOND WHEELS","HURAWAHA,, MIRZAPUR TO VARANASI ROAD,","Mirzapur","Uttar Pradesh","231001","9450552931","saraswaticars@yahoo.in"
"R. A.  MOTORS PVT. LTD.","NH - 24, ZERO POINT, RAMPUR ROAD","Moradabad","Uttar Pradesh","244001","9837008737","ramotors@gmail.com"
"R. A.  MOTORS PVT. LTD.","KASGANJ,, GAJRAULA ROAD,","Moradabad","Uttar Pradesh","244221","",""
"S J S MOTORS","BHOPA ROAD,, OPP T S MAAN MARKET","Muzaffarnagar","Uttar Pradesh","251001","9917181114","sjsmotors2004@rediffmail.com"
"S J S MOTORS","DASHMESH NAGAR, NEAR BY PASS  BOPA ROAD","Muzaffarnagar","Uttar Pradesh","251001","9837035401","sjsmotors2004@rediffmail.com"
"CNS MOTORS PRIVATE LIMITED","KOTWALI ROAD, OPP TRUCK UNION,, CITY - NAJIBABAD, DISTRICT - BIJNOR","Najibabad","Uttar Pradesh","246762","7055002625","najibabad.cnsmotors@gmail.com"
"ASHOK AUTO VENTURES LLP-1007360","A - 18, SECOTR - 6,, NEAR SANDEEP PAPER MILL,","Noida","Uttar Pradesh","201301","8392903759","ashok.sales@ashokauto.com"
"A & A AUTOMOBILES PVT LTD","E - 7, SECTOR 63,, GAUTAM BOUDH NAGAR,","Noida","Uttar Pradesh","201301","9810020295","accounts@aautomobiles.com"
"M B WHEELERS LIMITED","BELWA MISHRA, PAKADI BUILDING,, N H - 288","Padrauna","Uttar Pradesh","","995624000","info@mbwheelers.com"
"M B WHEELERS LIMITED","MATHURA NAGAR, PHARENDA BYEPASS,, SONALI ROAD, MAHARAJGANJ CITY, UTTAR PRADESH","Pharenda","Uttar Pradesh","273155","9956240000","info@mbwheelers.com"
"VARDAAN TRADELINK PVT LTD","NAUGAWAN CHAURAHA, MANDI ROAD,, NEAR RAILWAY CROSSING,","Pilibhit","Uttar Pradesh","262001","7088012366","edp.vardaan@gmail.com"
"UNIQUE AUTOSALES PVT LTD","180, PURE PITAI,, KOTWALI NAGAR","Pratapgarh","Uttar Pradesh","230001","05342 223259","uniquemotors.sales@gmail.com"
"MGS AUTO FAB PRIVATE LIMITED","UNNAO ROAD,, PURWA,","Purwa","Uttar Pradesh","209825","",""
"MGS AUTO FAB PRIVATE LIMITED","GATA NO.1452, JHAKARASI,, PARGANA, RAI BAREILLY","Rae Bareli","Uttar Pradesh","229127","9554956897",""
"VARDAAN TRADELINK PVT LTD","7TH KM, BILASPUR  ROAD,, NEAR ROADWAYS BUS STAND,","Rampur","Uttar Pradesh","244901","7088012342","edp.vardaan@gmail.com"
"COMMERCIAL AUTO SALES P.  LTD","RAM TIRAHA, MIRZAPUR, CITY - RAMPUR KARCHANA, ALLAHABAD","Rampur","Uttar Pradesh","212301","",""
"ASHOK AUTO SALES LTD.","49A, MALL ROAD,, OPP LAXMI VILAS RESTAURANT, SADAR","Sadarban","Uttar Pradesh","282001","8392903450","cvdsales@ashokautosales.com"
"S J S MOTORS","13/1, AMBALA ROAD,, NEAR BADI NAHAR KA PAUL, SAHARANPUR","Saharanpur","Uttar Pradesh","247002","98374791338","gmsenior@sjsmotors.in"
"S J S MOTORS","KHASRA NO 444, 445, 446, 447, SADAK DUDHLI, DEHRADUN ROAD,DOODHLI,SAHARANPUR","Saharanpur","Uttar Pradesh","247001","9837005400","sjsmotors2004@rediffmail.com"
"S J S MOTORS","SAHARANPUR MUZZAFARNAGAR ROAD,, OPP BUS STAND,","Saharanpur","Uttar Pradesh","247554","",""
"S J S MOTORS","KHASRA NO 1395, MR- COMPLEX, GANGOH BY PASS ROAD,, ENGINEERING COLLEGE CHAURAHA, GANGOH,","Saharanpur","Uttar Pradesh","247001","9568009548","gmsenior@sjsmotors.in"
"M/S. PUNEET AUTOMOBILES","SAIDPUR, NEAR MAHINDRA TRACTOR AGENCY,, SAIDPUR","Saidpur","Uttar Pradesh","233304","7705802372","puneet.auto@gmail.com"
"S J S MOTORS","KARNAL, OPP. RATHI NURSING HOME,, SHAMLI","Shamli","Uttar Pradesh","247776","9837400002","sjsmotors2004@rediffmail.com"
"MGS AUTO FAB PRIVATE LIMITED","GANDHINAGAR, MISHRIK ROAD","Sidhauli","Uttar Pradesh","261303","",""
"ASHOK AUTO SALES LTD.","NH - 2, BYE PASS,, IN FORNT OF GUNJAN FILLING STATION","Sirsaganj","Uttar Pradesh","283151","8392903444","ankit.sharma@ashokauto.com"
"UNIQUE AUTOSALES PVT LTD","NR. NIKKATAM POWAR HOUSE,, KADIPUR,","Sultanpur","Uttar Pradesh","228145","",""
"UNIQUE AUTOSALES PVT LTD","AMAHAT CHAURAHA,, OPP. GAYATRI FILLING STATION,GAURA BARIK,","Sultanpur","Uttar Pradesh","228001","",""
"UNIQUE AUTOSALES PVT LTD","KAKWA ROAD,, NR. RAILWAY CROSSING, AMETHI,","Sultanpur","Uttar Pradesh","227405","",""
"UNIQUE AUTOSALES PVT LTD","BAZARE NAZAF,, GORA BARIQ, AMHAT","Sultanpur","Uttar Pradesh","228001","9918200430","rkshukla87@gmail.com"
"ASHOK AUTO SALES LTD.","ALIGARH PALWAL ROAD,, NEAR HP GAS AGENCY,","Tappal","Uttar Pradesh","202165","7409757112","cvdsaesl@ashokautosales.com"
"S J S MOTORS","KHASRA NO 203, TATARPUR BYE PASS,DELHI LUCKNOW HIGHWAY,, TALUKA - HAPUR, CITY - TATARPUR, DISTRICT GHAZIABAD","Tatarpur","Uttar Pradesh","246101","99279992694","account_head@sjsmotors.in"
"MOTORFAB SALES LIMITED","SHIV NAGAR, NEAR STADIUM, LUCKNOW- UNNAO, BY PASS,","Unnao","Uttar Pradesh","209801","","motorfab@gmail.com"
"M/S. PUNEET AUTOMOBILES","PINDRA MARKET, KOLASLA,, NR. STATE BANK OF INDIA,  PINDRA,","Varanasi","Uttar Pradesh","221204","0542-2338334","puneet.auto@gmail.com"
"M/S. PUNEET AUTOMOBILES","B-4, BADHSHABAGH COLONY,, FATMAN ROAD,MALDHAIYA, CITY - VARANASI ,","Varanasi","Uttar Pradesh","221002","9919790352/9919730356",""
"M/S. PUNEET AUTOMOBILES","MARHIA PARAO, G T ROAD,, MAU","Varanasi Cantt","Uttar Pradesh","221101","05422338335/6","puneetauto.sales@gmail.com"
"OBERAI MOTORS LTD.","RAMPUR CHUNGI, NEAR SABJI MANDI,, ROORKEE","Aamkheri","Uttarakhand","249401","8194002102","oberailtd@gmail.com"
"AMIT AUTO WHEELS PRIVATE LIMITED","BHAGIRATHI BRIDGE, KANDA NR., RTO OFFICE, BAGESHWAR,","Bageshwar","Uttarakhand","263642","960003602","amit.autowheel@gmail.com"
"OBERAI MOTORS LTD.","A-14, TRANSPORT NAGAR, SAHARANPUR DEHRADUN ROAD","Dehradun","Uttarakhand","248171","9639016061","rakeshoberai@gmail.com"
"AMIT AUTO WHEELS PRIVATE LIMITED","KHET NO. 25 /1, 34 & 35, INDUSTRIAL ESTATE TEEN PANI, HALDWANI TEHSIL","Haldwani","Uttarakhand","263139","05946-311589",""
"AMIT AUTO WHEELS PRIVATE LIMITED","JHULAGHAT ROAD, VILLAGE- JAKHANI,","Jakhani Upreti","Uttarakhand","262520","",""
"AMIT AUTO WHEELS PRIVATE LIMITED","OPP STADIUM, RAMNAGAR ROAD,, KASHIPUR DISTT, UDHAM SINGH NAGAR","Kashipur","Uttarakhand","244713","",""
"AMIT AUTO WHEELS PRIVATE LIMITED","TANAKPUR RD.,, OPP.AKASHDEEP MARUTI SHOWROOM, KHATIMA,","Khatima","Uttarakhand","262308","",""
"COMMERCIAL MOTORS (DEHRADUN) PVT. LTD.","VILL SATHI CHOUR PO NIMBOO CHOUR, KOTDWAR , BADRI NATH MARG ,","Kotdwara","Uttarakhand","246149","01382-223507","jkotnala.cmdpl@gmail.com"
"OBERAI MOTORS LTD.","KIRTI NAGAR ROAD NH-58, TEHRI GARWAL","Maletha","Uttarakhand","249161","01370-260008","rakeshoberai@gmail.com"
"OBERAI MOTORS LTD.","OLD RTO OFFICE,, NEAR INDIAN OIL PETROL PUMP, DHALWALA","Rishikesh","Uttarakhand","249201","81944002102","oberailtd@gmail.com"
"DPM TRUCKING (A UNIT OF PATRICIA HOLDING PVT LTD)","DDPM ESTATE, OPP. CORE COLLEGE OF ENGINEERING,, KALIYAR ROAD","Roorkee","Uttarakhand","247667","7302797060","ceo@dpmtrucking.in"
"AMIT AUTO WHEELS PRIVATE LIMITED","FAZALPUR MEHRAULA, BARAD NAGAR, UDHAM SINGH NAGAR,RUDRAPUR,","Rudrapur","Uttarakhand","263153","9837095033","amit.autowheel@gmai.com"
"AMIT AUTO WHEELS PRIVATE LIMITED","SIDCUL ROAD, NR. MAHINDRA TRACTOR,, AGENCY, SITARGANJ,","Sitarganj","Uttarakhand","262405","9756707938","amit_sahni_06@yahoo.co.in"
"LEXUS MOTORS LTD.","KARNANI ESTATE, 209, AJC BOSE ROAD,, CITY - KOLKATA, DISTRICT - KOLKATA","Kolkata","West Bengal","700017","",""
"BHANDARI AUTOMOBILES LTD.","SUKALP BUILDING, 207 SARAT BOSE ROAD","Kolkata","West Bengal","700029","033-24632123","bapl@cal.vsnl.net.in"
"LEXUS MOTORS LTD.","QUILA MORE,, DIAMOND HARBOUR ROAD,NEAR NAGENDRA BAZAR,","Kolkata","West Bengal","743331","9732927724",""
"LEXUS MOTORS LTD.","2, KULPI ROAD, NEAR SHIVALIK PITH","Kolkata","West Bengal","700145","9333781956",""
"FRENCH MOTOR CAR CO. LTD.","234/3A, A. J. C. BOSE ROAD","Kolkata","West Bengal","700020","9830030283","fmcho@ricmail.com"
"BHANDARI AUTOMOBILES LTD.","1154A, B T ROAD, MOUZA SUKHCHAR,, P S KHADAH, KOLKATA","Kolkata","West Bengal","700115","033-64522208","bmpl.accounts@gmail.com"
"LEXUS MOTORS LTD.","NETAJI SUBHSH ROAD,, MARK-DHARAMPORE (NR.KHADINAMORE)","Akna","West Bengal","712101","9007536698","mpaul@lexusmotors.in"
"NORTH BENGAL AUTO DEALER LLP","NEAR RIDHI SIDHI PETROL PUMP,, COOCHBEHAR ALIPURDUAR ROAD,","Alipurduar","West Bengal","736123","9800003405","pawankr.goyal@rediffmail.com"
"LEXUS MOTORS LTD.","JYOTKALYAN, AMITA,, NEAR JYOTKALYAN HIGH SCHOOL,","Amragari","West Bengal","711401","7001535209","dsmscvc@lexusmotors.in"
"GATI MOTORS PVT LTD","DVC MORE, NEAR BLACK MAGIC RESTAURANT,, PASCHIM BURDWAN","Asansol","West Bengal","713321","7872501061","gmpl2008@gmail.com"
"BHANDARI AUTOMOBILES LTD.","MOUZA-BAGNAN, J L NO. 60, KHATINA NO. 2599,, L N DAG NO. 349, R S DAG NO.336. BAGNAN, HOWRAH DISTRICT","Bagnan","West Bengal","711303","9833091654","sanjay@bhandariautomobile.com"
"DURGA AUTOMART-1002500","RAGHUNATHPUR, BELTOLA PARK,, NEAR B M HIGH SCHOOL","Balurghat","West Bengal","733103","9734962558","bldg.durgaauto@gmail.com"
"R H AUTOMOBILES PVT LTD","PURULIA-BARALAR MAIN ROAD,, MUNSIF DANGA,","Bankura","West Bengal","723133","9748761594","suranjan@rgautomobiles.com"
"BHANDARI AUTOMOBILES LTD.","DURGAPUR BYEPASS,, LAL BAZAR , BANKURA","Bankura","West Bengal","722101","9830031655","ritesh@bhandariautomobile.com"
"R H AUTOMOBILES PVT LTD","PLOT/BLDG NO.-906, MOUZA : BIKNA,, DURGAPUR BANKURA ROAD,H. P. PETROL PUMP,","Bankura","West Bengal","722155","9748761594","vinay@rhautomobiles.com"
"R H AUTOMOBILES PVT LTD","PLOT NO 461, JL 193, MOUZA, KANDNASOLE, KHATRA, BANKURA, ADJACENT SIMLAPAL ROAD, KHATRA SIMLAPAL ROAD,","Bankura","West Bengal","722140","9163361270","vinay@rhautomobiles.com"
"FRENCH MOTOR CAR CO. LTD.","PLOT NO 34, KIRSHNANAGR ROAD,, NR, LALI CINEMA, BARASAT,","Barasat","West Bengal","722102","9163323261","suprodityadas@yahoo.com"
"BHANDARI AUTOMOBILES LTD.","G T ROAD., BHANGA KUTHI NR STAR CINEMA","Barddhaman","West Bengal","713101","9830031655","bapl.bdn@rediffmail.com"
"GATI MOTORS PVT LTD","PLOT NO. 462 - 465, FAGUPUR,, G.T. ROAD, NH 2","Barddhaman","West Bengal","713101","07872501159","ppbanerjee1@gmail.com"
"FRENCH MOTOR CAR CO. LTD.","G .T. ROAD., ASANSOL (EAST), USHAGRAM","Bardhaman","West Bengal","713303","","fmcho@ricmail.com"
"GATI MOTORS PVT LTD","NATIONAL HIGHWAY,PANCH GHARA MORE,, NEAR WEST BENGAL FIRE BRIGADE DISTT-BURDWAN","Bardhaman","West Bengal","713130","9832909387",""
"LEXUS MOTORS LTD.","PLOT NO. 277/4, B T ROAD, BESIDES PETROL PUMP, BARAHNAGAR, 24 PARAGANAS (N)","Barnagaria","West Bengal","","9830161874","mpaul@lexusmotors.in"
"BHANDARI AUTOMOBILES LTD.","J L NO. 35, DAG NO. 426, KHATIAN NO. 762 & 763,, OPP. MODERN CLUB, MOUZA : KHASMALLICK, BARUIPUR,","Baruipur","West Bengal","700144","033-24379893","hiranmoy.dutta@bhandariautomobile.com"
"LEXUS MOTORS LTD.","2, MAIN ROAD, MAITRA BAGAN,, BASIRIAT","Basirhat","West Bengal","","9831238712",""
"BHANDARI AUTOMOBILES LTD.","280, G T ROAD,, NEAR MILAN CINEMA, CHINSURAH","Benabharui","West Bengal","712104","8336932290","indrajitchinsurah.ccp@bhandariautomobiles.com"
"VINAYAK AUTOTRADE PVT  LTD -1000791","PS: KHARGRAM,, KHORSA,KANDI,","Berhampore","West Bengal","742137","9903866999","amit.bajoria@gmail.com"
"VINAYAK AUTO TRADE PVT LTD","MOUZA FETEPUR, NEAR RELIANCE PETROL PUMP,, N H 34, PO - TIKIAPARA, BRHAMPORE, MURSHIDABAD","Berhampore","West Bengal","742187","9903866999","amit@vinayakauto.com"
"BHANDARI AUTOMOBILES LTD.","SIKADERPALLY,, NEAR PRIMARY SCHOOL, BONGAON","Bongaon","West Bengal","743235","",""
"LEXUS MOTORS LTD.","523/1, M G ROAD,, OPP BUDGE BUDGE PUBLIC LIBRARY,","Budge Budge","West Bengal","700137","7980225191","dsm.scv@lexusmotors.in"
"VINAYAK AUTOTRADE PVT  LTD -1000791","BANAGRAM ROAD, NEAR CHAKDAH CHOWMATHA","Chakdaha","West Bengal","","9903866999","amit.bajoria@gmail.com"
"PARAJ MOTORS PVT LTD","NH 60, NEAR NUNDY PETROL PUMP,, CITY - C K ROAD, DISTRICT - WEST MIDNAPUR","Chandrakona","West Bengal","721253","8373088442","tapas@parrajmotor.com"
"PARAJ MOTORS PVT LTD","HOLDING NO.512, AT: PADMAPAKURIA, KHARGPUR BYPASS, PO & PS: CONTAI, PURBA MIDNAPUR","Contai","West Bengal","721401","8001000829","parajmotors@gmail.com"
"FRENCH MOTOR CAR CO. LTD.","LANE 4, SWARUP NAGAR,, DANKUNI POLICE STATION,","Dankuni","West Bengal","712311","9830276968","s.patodia@frenchmotor.in"
"BHANDARI AUTOMOBILES LTD.","DIAMOND HARBOUR - KAKDWIP ROAD,, 117 N.H., IBP PETROL PUMP","Diamond Harbour","West Bengal","743331","98736330844","bapl@cal.vsnl.net.in"
"GATI MOTORS PVT LTD","254 BHIRINGI NACHAN ROAD,, DURGAPUR, BURDWAN","Durgapur","West Bengal","713213","9800074039","gati2008@rediffmail.com"
"DURGA AUTOMART-1002500","SUBHASHPALLY,, OPP OF SANDHYA NURSING HOME","Gangarampur","West Bengal","733124","9614173143","durgaautomart@gmail.com"
"PARAJ MOTORS PVT LTD","NH- 116, NEAR KARUNAMOYEE NURSING HOME,, KUSAPATA, GHATAL","Ghatal","West Bengal","721212","8373088442","sujoydoloi2@gmail.com"
"BHANDARI AUTOMOBILES LTD.","PRATAP NAGAR, HABRA BASIRHAT ROAD,, NEAR CHONGDA MORE,","Habra","West Bengal","743263","/335079944","samaddarrahul91@gmail.com"
"LEXUS MOTORS LTD.","PASCHIM HARIPUR,, NR. KALIPUR, PO ARAMBAG,","Hooghly","West Bengal","712601","9830161874","manas.paul@lexusmotors.in"
"BHANDARI AUTOMOBILES LTD.","SULTANPUR, SOUTH RASULPUR,, NEAR MAYAPUR BUS STAND, ARAMBAG","Hooghly","West Bengal","712413","9674467000/033 66221113","siddharth@bhandariautomobile.com"
"LEXUS MOTORS LTD.","WARD NO 7 , VILLAGE & PO BANITABLA ,, NEAR ULUBERIA CHECK POST , NATIONAL HIGHWAY- 6 ,","Howrah","West Bengal","711316","22809460","bkagarwal@lexusmotors.in"
"BHANDARI AUTOMOBILES LTD.","NEAR ALAMPUR BUS STAND, NH 6, MOUZA - ARGORI , J L NO. 27,, PO:- RANIHATI, PS:- SANKRAIL,HOWRAH","Howrah","West Bengal","711302","033-24654474","ritesh@bhandariautomobile.com"
"LEXUS MOTORS LTD.","DAG NO 3343-44,3352-54,, N H 6,CHAMRAIL,LILUAH,HOWRAH","Howrah","West Bengal","711114","9830038471/033-40151108","mrai.chamrail@lexusmotors.in"
"DURGA AUTOMART-1002500","COLLEGE MORE,, OPP. HOTEL HIGHWAY QUEEN, UTTAR DINAJPUR","Islampur","West Bengal","733202","7477790101","durgaautomart@gmail.com"
"OSL AUTOMOTIVES PVT LTD","M G ROAD,, BIRPARA TEA GARDEN,","Jalpaiguri","West Bengal","735221","9800003412","hr@oslauto.in"
"OSL AUTOMOTIVES PVT LTD","BESIDE HIMALAYA HOTEL, BHAGAT PUR, SISU BARI,, GOPAL PUR TEA ESTATE, MADARIHAT, BIRPARA,","Jalpaiguri","West Bengal","","9800003403","oslauto.sales@gmail.com"
